,grid_lat,grid_lon,in_country,pt_in_sea,country,geometry,coast_pt,sea_node,cent_lat,cent_lon,merra_lat,merra_lon,shore_dist,pv_lat,pv_lon
3230,71.0,28.75,False,True,Norway,POINT (28.75 71),False,False,70.80751694835281,28.862768018142646,71.0,28.125,0.0,70.80751694835281,28.862768018142646
3231,69.0,29.375,False,False,Norway,POINT (29.375 69),False,False,69.1614942558322,29.1655406739848,69.0,29.375,0.0,69.1614942558322,29.1655406739848
3232,69.5,29.375,True,False,Norway,POINT (29.375 69.5),False,False,69.52368245632125,29.40021846252716,69.5,29.375,0.0,69.52368245632125,29.40021846252716
3233,70.0,29.375,True,False,Norway,POINT (29.375 70),False,False,69.87560470380056,29.34728284202063,70.0,29.375,0.0,69.87560470380056,29.34728284202063
3234,70.5,29.375,True,False,Norway,POINT (29.375 70.5),False,False,70.48646978078318,29.368990988033577,70.5,29.375,0.0,70.48646978078318,29.368990988033577
3235,71.0,29.375,False,True,Norway,POINT (29.375 71),False,False,70.79980812534565,29.178145507317183,70.5,29.375,0.0,70.79980812534565,29.178145507317183
3236,69.5,30.0,True,False,Norway,POINT (30 69.5),False,False,69.59874384410459,29.928226812188427,69.5,30.0,0.0,69.59874384410459,29.928226812188427
3237,70.0,30.0,False,True,Norway,POINT (30 70),False,False,70.16185207704639,29.989637338486432,70.0,29.375,0.0,70.16185207704639,29.989637338486432
3238,70.5,30.0,True,False,Norway,POINT (30 70.5),False,False,70.46579963514948,29.990071044246683,70.5,30.0,0.0,70.46579963514948,29.990071044246683
3239,69.5,30.625,False,False,Norway,POINT (30.625 69.5),False,False,69.64745588749437,30.64669551491847,69.5,30.625,0.0,69.64745588749437,30.64669551491847
3240,70.0,30.625,False,True,Norway,POINT (30.625 70),False,False,69.77836719224644,30.64531115260434,69.5,30.625,0.0,69.77836719224644,30.64531115260434
3241,70.5,30.625,True,False,Norway,POINT (30.625 70.5),False,False,70.38173684019236,30.58977284988546,70.5,30.625,0.0,70.38173684019236,30.58977284988546
3242,69.5,31.25,False,False,Norway,POINT (31.25 69.5),False,False,69.63176356321198,30.94248083055746,69.5,31.25,0.0,69.63176356321198,30.94248083055746
3243,70.5,31.25,False,True,Norway,POINT (31.25 70.5),False,False,70.33949672730516,30.98688654310431,70.5,30.625,0.0,70.33949672730516,30.98688654310431
3244,59.0,3.125,False,True,Norway,POINT (3.125 59),False,True,59.15266970689386,3.415601557728907,59.0,3.125,98.4602265629241,,
3245,59.5,3.125,False,True,Norway,POINT (3.125 59.5),False,True,59.560834677288994,3.3892227581439713,59.5,3.125,97.49638882613158,,
3246,60.0,3.125,False,True,Norway,POINT (3.125 60),False,True,60.04113587861085,3.320917197115705,60.0,3.125,93.35295323357465,,
3247,60.5,3.125,False,True,Norway,POINT (3.125 60.5),False,True,60.515886498729,3.26004524328371,60.5,3.125,90.80543826174532,,
3248,61.0,3.125,False,True,Norway,POINT (3.125 61),False,True,61.009168091563296,3.200855549627561,61.0,3.125,86.42097672541887,,
3249,61.5,3.125,False,True,Norway,POINT (3.125 61.5),False,True,61.50246035943769,3.21100035870145,61.5,3.125,92.62803815298307,,
3250,62.0,3.125,False,True,Norway,POINT (3.125 62),False,True,61.98406540403863,3.1966913581805323,62.0,3.125,86.16979387128501,,
3251,62.5,3.125,False,True,Norway,POINT (3.125 62.5),False,True,62.39462540542536,3.3284100618651444,62.5,3.125,94.17118029070556,,
3252,58.0,3.75,False,True,Norway,POINT (3.75 58),False,True,58.228358038476784,4.039723001581729,58.0,3.75,98.79551679224797,,
3253,58.5,3.75,False,True,Norway,POINT (3.75 58.5),False,True,58.558184132087966,3.914815570652921,58.5,3.75,92.3458347505075,,
3254,59.0,3.75,False,True,Norway,POINT (3.75 59),False,True,59.01006595635341,3.765113624812554,59.0,3.75,81.22694512607724,,
3255,59.5,3.75,False,True,Norway,POINT (3.75 59.5),False,True,59.5,3.75,59.5,3.75,78.53150311660316,,
3256,60.0,3.75,False,True,Norway,POINT (3.75 60),False,True,60.0,3.75,60.0,3.75,72.11752964252763,,
3257,60.5,3.75,False,True,Norway,POINT (3.75 60.5),False,True,60.5,3.75,60.5,3.75,65.65545450274341,,
3258,61.0,3.75,False,True,Norway,POINT (3.75 61),False,True,61.0,3.75,61.0,3.75,56.90723800944847,,
3259,61.5,3.75,False,True,Norway,POINT (3.75 61.5),False,True,61.5,3.75,61.5,3.75,64.79188056417746,,
3260,62.0,3.75,False,True,Norway,POINT (3.75 62),False,True,62.0,3.75,62.0,3.75,58.32909797661464,,
3261,62.5,3.75,False,True,Norway,POINT (3.75 62.5),False,True,62.494621990080134,3.75649303990518,62.5,3.75,77.26826204071475,,
3262,63.0,3.75,False,True,Norway,POINT (3.75 63),False,True,62.82043651285829,3.8998341074559097,63.0,3.75,93.87111073589939,,
3263,58.0,4.375,False,True,Norway,POINT (4.375 58),False,True,58.08379773639675,4.444377108843879,58.0,4.375,86.97258321573062,,
3264,58.5,4.375,False,True,Norway,POINT (4.375 58.5),False,True,58.5,4.375,58.5,4.375,68.57450951380287,,
3265,59.0,4.375,False,True,Norway,POINT (4.375 59),False,True,59.0,4.375,59.0,4.375,47.68795230992313,,
3266,59.5,4.375,False,True,Norway,POINT (4.375 59.5),False,True,59.5,4.375,59.5,4.375,44.3580533934605,,
3267,60.0,4.375,False,True,Norway,POINT (4.375 60),False,True,60.0,4.375,60.0,4.375,41.875704296590385,,
3268,60.5,4.375,False,True,Norway,POINT (4.375 60.5),False,True,60.5,4.375,60.5,4.375,32.29380911113653,,
3269,61.0,4.375,False,True,Norway,POINT (4.375 61),False,True,61.0,4.375,61.0,4.375,23.58248101645982,,
3270,61.5,4.375,False,True,Norway,POINT (4.375 61.5),False,True,61.5,4.375,61.5,4.375,32.2528863357369,,
3271,62.0,4.375,False,True,Norway,POINT (4.375 62),False,True,62.0,4.375,62.0,4.375,28.690665495309084,,
3272,62.5,4.375,False,True,Norway,POINT (4.375 62.5),False,True,62.5,4.375,62.5,4.375,51.37185354440517,,
3273,63.0,4.375,False,True,Norway,POINT (4.375 63),False,True,62.89652525133121,4.405312787369345,63.0,4.375,85.6076194778,,
3274,57.5,5.0,False,True,Norway,POINT (5 57.5),False,True,57.671100626823794,5.144652660655863,57.5,5.0,94.10325403229177,,
3275,58.0,5.0,False,True,Norway,POINT (5 58),False,True,58.0015342939878,5.001799903694421,58.0,5.0,69.89326692016569,,
3276,58.5,5.0,False,True,Norway,POINT (5 58.5),False,True,58.5,5.0,58.5,5.0,34.93749251075803,,
3277,59.0,5.0,False,True,Norway,POINT (5 59),True,True,58.975873897524494,4.9750433422752565,59.0,5.0,21.42387297178617,,
3278,59.5,5.0,False,True,Norway,POINT (5 59.5),True,True,59.49130861467995,4.8754148836207225,59.5,5.0,17.295833604984114,,
3279,60.0,5.0,False,True,Norway,POINT (5 60),True,True,60.004080540849635,4.923801138547566,60.0,5.0,18.304940565283406,,
3280,60.5,5.0,False,True,Norway,POINT (5 60.5),True,True,60.48564315083445,4.77336312043921,60.5,5.0,11.35941889221939,,
3281,61.0,5.0,False,True,Norway,POINT (5 61),True,True,60.9434160933728,4.782344247774832,61.0,5.0,10.937399309684842,,
3282,61.5,5.0,False,True,Norway,POINT (5 61.5),True,True,61.49843117728757,4.814294292233091,61.5,5.0,11.932561988779359,,
3283,62.0,5.0,False,True,Norway,POINT (5 62),True,True,62.06081348567762,4.862056344121218,62.0,5.0,13.395477158386408,,
3284,62.5,5.0,False,True,Norway,POINT (5 62.5),True,True,62.500411240284066,4.999736079844078,62.5,5.0,33.15659009371294,,
3285,63.0,5.0,False,True,Norway,POINT (5 63),False,True,62.98883214022715,5.012171350738598,63.0,5.0,77.39344298387373,,
3286,63.5,5.0,False,True,Norway,POINT (5 63.5),False,True,63.30648296318045,5.196982756690344,63.5,5.0,96.64574106054869,,
3287,57.0,5.625,False,True,Norway,POINT (5.625 57),False,True,57.24883297841549,5.932651060839619,57.0,5.625,99.76586386340854,,
3288,57.5,5.625,False,True,Norway,POINT (5.625 57.5),False,True,57.54401553495476,5.65696099928665,57.5,5.625,81.18099527415514,,
3289,58.0,5.625,False,True,Norway,POINT (5.625 58),False,True,58.0,5.625,58.0,5.625,47.97018746454129,,
3290,58.5,5.625,False,True,Norway,POINT (5.625 58.5),True,True,58.41318736191563,5.553610085326975,58.5,5.625,14.139793348092358,,
3291,59.0,5.625,True,False,Norway,POINT (5.625 59),True,True,59.08535379927029,5.5561206399303895,59.0,5.0,6.141926681005618,,
3292,59.5,5.625,True,False,Norway,POINT (5.625 59.5),True,True,59.269655406395735,5.814986022288355,59.0,6.25,6.8329272029767045,,
3293,60.0,5.625,True,False,Norway,POINT (5.625 60),True,True,59.78735031105188,5.621972105387461,60.0,5.0,6.595989713210509,,
3294,62.0,5.625,True,False,Norway,POINT (5.625 62),True,True,62.22999367798252,5.356783018058226,62.0,5.0,6.685840578951528,,
3295,62.5,5.625,False,True,Norway,POINT (5.625 62.5),True,True,62.5455440983824,5.590704869813488,62.5,5.625,20.21148203072946,,
3296,63.0,5.625,False,True,Norway,POINT (5.625 63),False,True,63.0,5.625,63.0,5.625,56.32952243241179,,
3297,63.5,5.625,False,True,Norway,POINT (5.625 63.5),False,True,63.43299657864285,5.668266807546808,63.5,5.625,85.4165393532523,,
3298,64.0,5.625,False,True,Norway,POINT (5.625 64),False,True,63.75647562029294,5.931074642442226,64.0,5.625,99.68329977590308,,
3299,57.0,6.25,False,True,Norway,POINT (6.25 57),False,True,57.20722256491758,6.349335060396821,57.0,6.25,95.44725513605249,,
3300,57.5,6.25,False,True,Norway,POINT (6.25 57.5),False,True,57.5,6.25,57.5,6.25,66.80818479634578,,
3301,58.0,6.25,False,True,Norway,POINT (6.25 58),True,True,57.989653157232695,6.235015876857305,58.0,6.25,22.60351226582994,,
3302,58.5,6.25,True,False,Norway,POINT (6.25 58.5),True,True,58.28297850682231,6.054775410722507,58.0,6.25,7.904467201302809,,
3303,59.0,6.25,False,True,Norway,POINT (6.25 59),True,True,59.22685619861129,5.965494135161008,59.0,6.25,6.187092373337646,,
3304,59.5,6.25,True,False,Norway,POINT (6.25 59.5),False,True,59.26645965723653,5.966693841285112,59.0,6.25,6.235080444963249,,
3305,60.0,6.25,True,False,Norway,POINT (6.25 60),True,True,60.12530166011896,5.994371650343502,60.0,5.0,5.517512760473652,,
3306,62.5,6.25,False,True,Norway,POINT (6.25 62.5),True,True,62.64661423445739,6.170114205699222,62.5,6.25,8.356045901857312,,
3307,63.0,6.25,False,True,Norway,POINT (6.25 63),False,True,63.0,6.25,63.0,6.25,36.30875631318465,,
3308,63.5,6.25,False,True,Norway,POINT (6.25 63.5),False,True,63.5,6.25,63.5,6.25,71.35295160630477,,
3309,64.0,6.25,False,True,Norway,POINT (6.25 64),False,True,63.889788328231376,6.331023196675733,64.0,6.25,89.64684061974981,,
3310,57.0,6.875,False,True,Norway,POINT (6.875 57),False,True,57.17432632560917,6.884137989406273,57.0,6.875,90.94054019060667,,
3311,57.5,6.875,False,True,Norway,POINT (6.875 57.5),False,True,57.5,6.875,57.5,6.875,54.92601353040785,,
3312,58.0,6.875,False,True,Norway,POINT (6.875 58),True,True,57.87492256096631,6.857368323309518,58.0,6.875,15.42637319215463,,
3313,62.5,6.875,True,False,Norway,POINT (6.875 62.5),True,True,62.734219885147894,6.5737106446275355,62.5,6.25,5.4683887384953715,,
3314,63.0,6.875,False,True,Norway,POINT (6.875 63),True,True,63.052348180595644,6.817713584509145,63.0,6.875,14.46227599091401,,
3315,63.5,6.875,False,True,Norway,POINT (6.875 63.5),False,True,63.5,6.875,63.5,6.875,46.27032771888499,,
3316,64.0,6.875,False,True,Norway,POINT (6.875 64),False,True,63.99604276962315,6.879769522231435,64.0,6.875,77.09167243948676,,
3317,64.5,6.875,False,True,Norway,POINT (6.875 64.5),False,True,64.31794520597339,7.015470798203064,64.5,6.875,93.85518613811954,,
3318,57.0,7.5,False,True,Norway,POINT (7.5 57),False,True,57.18001620901061,7.49276942989894,57.0,7.5,91.98117751702777,,
3319,57.5,7.5,False,True,Norway,POINT (7.5 57.5),False,True,57.5,7.5,57.5,7.5,56.33859182734637,,
3320,58.0,7.5,False,True,Norway,POINT (7.5 58),True,True,57.86595179496033,7.505922969456854,58.0,7.5,15.61226548312771,,
3321,62.5,7.5,True,False,Norway,POINT (7.5 62.5),True,True,62.67457759681761,7.255586347414284,63.0,6.875,6.412279558932115,,
3322,63.0,7.5,True,False,Norway,POINT (7.5 63),True,True,63.17650014195343,7.464233479855759,63.0,6.875,11.217037147069204,,
3323,63.5,7.5,False,True,Norway,POINT (7.5 63.5),True,True,63.50563366817928,7.486716862202955,63.5,7.5,18.20403681736162,,
3324,64.0,7.5,False,True,Norway,POINT (7.5 64),False,True,64.0,7.5,64.0,7.5,52.050622754564976,,
3325,64.5,7.5,False,True,Norway,POINT (7.5 64.5),False,True,64.39027246400772,7.531015630316384,64.5,7.5,86.66516346283512,,
3326,57.5,8.125,False,True,Norway,POINT (8.125 57.5),False,True,57.5,8.125,57.5,8.125,65.2508781716143,,
3327,58.0,8.125,False,True,Norway,POINT (8.125 58),True,True,57.919994841499324,8.153767061127938,58.0,8.125,19.88081554462502,,
3328,63.0,8.125,True,False,Norway,POINT (8.125 63),True,True,63.215525741012726,7.852772979082551,63.5,8.125,5.843574060490534,,
3329,63.5,8.125,False,True,Norway,POINT (8.125 63.5),True,True,63.623829186086624,8.040554764563922,63.5,8.125,13.140935413450128,,
3330,64.0,8.125,False,True,Norway,POINT (8.125 64),True,True,64.00000334279055,8.124995844801884,64.0,8.125,35.42014976077278,,
3331,64.5,8.125,False,True,Norway,POINT (8.125 64.5),False,True,64.45398025347345,8.136797709489635,64.5,8.125,78.32478731719316,,
3332,57.5,8.75,False,True,Norway,POINT (8.75 57.5),False,True,57.51336833553693,8.738660579008629,57.5,8.75,74.552254296975,,
3333,58.0,8.75,False,True,Norway,POINT (8.75 58),True,True,57.99720186704107,8.752995212307438,58.0,8.75,33.64839695958391,,
3334,58.5,8.75,True,False,Norway,POINT (8.75 58.5),True,True,58.357861677304186,8.908051386198494,58.5,9.375,12.78905069114273,,
3335,63.5,8.75,True,False,Norway,POINT (8.75 63.5),True,True,63.721476319644054,8.998156746477939,64.0,8.75,7.684209055842828,,
3336,64.0,8.75,False,True,Norway,POINT (8.75 64),True,True,64.02353109192775,8.750655567391226,64.0,8.75,23.614391583660737,,
3337,64.5,8.75,False,True,Norway,POINT (8.75 64.5),False,True,64.49757133758928,8.752938536361583,64.5,8.75,76.39261334962343,,
3338,65.0,8.75,False,True,Norway,POINT (8.75 65),False,True,64.98069636229414,8.855685005737564,65.0,8.75,89.66788607747525,,
3339,65.5,8.75,False,True,Norway,POINT (8.75 65.5),False,True,65.32155424924477,8.966262936652093,65.5,8.75,95.75170518539406,,
3340,58.0,9.375,False,True,Norway,POINT (9.375 58),False,True,58.0,9.375,58.0,9.375,58.095554942869505,,
3341,58.5,9.375,False,True,Norway,POINT (9.375 58.5),True,True,58.47210299937461,9.401976368695351,58.5,9.375,24.058607945949934,,
3342,59.0,9.375,True,False,Norway,POINT (9.375 59),True,True,58.80642288704797,9.589445120734013,58.5,9.375,10.107962723235893,,
3343,63.5,9.375,True,False,Norway,POINT (9.375 63.5),True,True,63.67832437946549,9.271103716965023,64.0,9.375,12.516751958129499,,
3344,64.0,9.375,False,True,Norway,POINT (9.375 64),True,True,64.01452695657326,9.35983543051544,64.0,9.375,26.646831681585706,,
3345,64.5,9.375,False,True,Norway,POINT (9.375 64.5),False,True,64.5,9.375,64.5,9.375,51.56313216774927,,
3346,65.0,9.375,False,True,Norway,POINT (9.375 65),False,True,65.0,9.375,65.0,9.375,65.71213275283647,,
3347,65.5,9.375,False,True,Norway,POINT (9.375 65.5),False,True,65.43365270987226,9.417327382833141,65.5,9.375,85.74452428477049,,
3348,66.0,9.375,False,True,Norway,POINT (9.375 66),False,True,65.804247921745,9.660351200630922,66.0,9.375,98.64717729640424,,
3349,58.0,10.0,False,True,Norway,POINT (10 58),False,True,58.033474175375176,9.965234475052842,58.0,10.0,83.11516916884612,,
3350,58.5,10.0,False,True,Norway,POINT (10 58.5),False,True,58.5,10.0,58.5,10.0,47.52733408395623,,
3351,59.0,10.0,True,False,Norway,POINT (10 59),True,True,58.8502166860864,10.024898064358247,59.0,10.625,12.039601164730968,,
3352,63.5,10.0,True,False,Norway,POINT (10 63.5),True,True,63.51016202160572,10.291293113548752,63.5,10.625,5.233346922535219,,
3353,64.0,10.0,True,False,Norway,POINT (10 64),True,True,64.10607925120979,9.833287517537329,64.0,9.375,10.13934576247196,,
3354,64.5,10.0,False,True,Norway,POINT (10 64.5),True,True,64.50415896832583,9.995176907925233,64.5,10.0,25.09816093053835,,
3355,65.0,10.0,False,True,Norway,POINT (10 65),False,True,65.0,10.0,65.0,10.0,36.930985073152705,,
3356,65.5,10.0,False,True,Norway,POINT (10 65.5),False,True,65.5,10.0,65.5,10.0,74.32158350093042,,
3357,66.0,10.0,False,True,Norway,POINT (10 66),False,True,65.96481341755147,10.044251437347386,66.0,10.0,86.71782359899866,,
3358,66.5,10.0,False,True,Norway,POINT (10 66.5),False,True,66.31441261219852,10.253782939898654,66.5,10.0,97.76130800549785,,
3359,58.5,10.625,False,True,Norway,POINT (10.625 58.5),False,True,58.5,10.625,58.5,10.625,63.59019534425958,,
3360,59.0,10.625,False,True,Norway,POINT (10.625 59),True,True,58.96305215363624,10.619161706205192,59.0,10.625,23.87721424309903,,
3361,59.5,10.625,False,True,Norway,POINT (10.625 59.5),True,True,59.464031047652504,10.55791337450443,59.5,10.625,6.659799418127395,,
3362,63.5,10.625,False,True,Norway,POINT (10.625 63.5),True,True,63.51238629270044,10.5179400227404,63.5,10.625,7.633333151328381,,
3363,64.5,10.625,False,True,Norway,POINT (10.625 64.5),True,True,64.61529814749049,10.571164997365937,64.5,10.625,16.530945658724846,,
3364,65.0,10.625,False,True,Norway,POINT (10.625 65),True,True,65.02034853694444,10.593876998746927,65.0,10.625,14.262669281376239,,
3365,65.5,10.625,False,True,Norway,POINT (10.625 65.5),False,True,65.5,10.625,65.5,10.625,53.98230864844883,,
3366,66.0,10.625,False,True,Norway,POINT (10.625 66),False,True,66.0,10.625,66.0,10.625,64.81604510420505,,
3367,66.5,10.625,False,True,Norway,POINT (10.625 66.5),False,True,66.46658239130099,10.66409922325096,66.5,10.625,86.1854065252448,,
3368,67.0,10.625,False,True,Norway,POINT (10.625 67),False,True,66.80068035676958,10.877419385195282,67.0,10.625,98.05047294848416,,
3369,67.5,10.625,False,True,Norway,POINT (10.625 67.5),False,True,67.56797668254741,10.739539883423143,67.5,10.625,90.9031245973629,,
3370,68.0,10.625,False,True,Norway,POINT (10.625 68),False,True,67.97961151594565,10.705712341582764,68.0,10.625,89.39174877285642,,
3371,68.5,10.625,False,True,Norway,POINT (10.625 68.5),False,True,68.34974412443191,10.830716554981413,68.5,10.625,95.72841217631932,,
3372,59.0,11.25,False,False,Norway,POINT (11.25 59),True,True,58.89481169393079,11.014439454513138,59.0,10.625,23.76305371943942,,
3373,63.5,11.25,True,False,Norway,POINT (11.25 63.5),True,True,63.749140062704946,11.107760238941724,64.0,11.25,5.112517243042669,,
3374,64.0,11.25,False,True,Norway,POINT (11.25 64),True,True,63.776155093331475,11.129088306325963,64.0,11.25,5.781847340490402,,
3375,64.5,11.25,False,True,Norway,POINT (11.25 64.5),True,True,64.70472788265131,11.08153451690522,64.5,11.25,6.108140444580988,,
